id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
TX0000015693,69,PAYMENT,1808.80,C000003997,45576.30,43767.50,M00003149,45482.40,47291.20,0,0
TX0000015694,70,PAYMENT,753.00,C000004010,47521.00,46768.00,M00003168,115022.50,115775.50,0,0
TX0000015695,71,TRANSFER,3993.40,C000004023,468.00,0.00,C000015144,17103.70,21097.10,0,0
TX0000015696,72,TRANSFER,501.50,C000004036,5294.80,4793.30,C000015173,46943.60,47445.10,0,0
TX0000015697,73,TRANSFER,2476.80,C000004049,6362.00,3885.20,C000015202,26773.70,29250.50,0,0
TX0000015698,74,CASH_OUT,1768.80,C000004062,9309.00,7540.20,C000015231,4703.00,4703.00,0,0
TX0000015699,75,CASH_OUT,5269.00,C000004075,12256.00,6987.00,C000015260,35362.00,35362.00,0,0
TX0000015700,76,CASH_IN,864.90,C000004088,15203.00,16067.90,C000015289,12101.20,12966.10,0,0
TX0000015701,77,PAYMENT,350.00,C000004101,18943.80,18593.80,M00003301,194020.00,194370.00,0,0
TX0000015702,78,PAYMENT,2739.80,C000004114,21471.40,18731.60,M00003320,54782.40,57522.20,0,0
TX0000015703,79,PAYMENT,1318.80,C000004127,24044.00,22725.20,M00003339,126984.40,128303.20,0,0
TX0000015704,80,PAYMENT,1183.50,C000004140,26991.00,25807.50,M00003358,192219.50,193403.00,0,0
TX0000015705,81,PAYMENT,1016.40,C000004153,29938.00,28921.60,M00003377,63775.20,64791.60,0,0
TX0000015706,82,PAYMENT,3666.00,C000004166,32885.00,29219.00,M00003396,127373.00,131039.00,0,0
TX0000015707,83,PAYMENT,2592.80,C000004179,36809.90,34217.10,M00003415,195899.40,198492.20,0,0
TX0000015708,84,PAYMENT,98.80,C000004192,38779.00,38680.20,M00003434,65372.90,65471.70,0,0
TX0000015709,85,TRANSFER,1638.00,C000004205,41726.00,40088.00,C000015550,30948.50,32586.50,0,0
TX0000015710,86,TRANSFER,757.90,C000004218,44673.00,43915.10,C000015579,11519.20,12277.10,0,0
TX0000015711,87,TRANSFER,3822.00,C000004231,47620.00,43798.00,C000015608,38315.60,42137.60,0,0
TX0000015712,88,CASH_OUT,415.80,C000004244,4560.40,4144.60,C000015637,19715.20,19715.20,0,0
TX0000015713,89,CASH_OUT,2214.80,C000004257,3514.00,1299.20,C000015666,299.00,299.00,0,0
TX0000015714,90,CASH_IN,1682.50,C000004270,6461.00,8143.50,C000015695,30289.00,31971.50,0,0
TX0000015715,91,DEBIT,5006.40,C000004283,10230.00,5223.60,M00003567,140421.20,145427.60,0,0
TX0000015716,92,PAYMENT,688.00,C000004296,12355.00,11667.00,M00003586,4429.00,5117.00,0,0
TX0000015717,93,PAYMENT,348.80,C000004309,15302.00,14953.20,M00003605,78988.40,79337.20,0,0
TX0000015718,94,PAYMENT,2562.30,C000004322,18249.00,15686.70,M00003624,142707.90,145270.20,0,0
TX0000015719,95,PAYMENT,1317.00,C000004335,21196.00,19879.00,M00003643,12123.00,13440.00,0,0
TX0000015720,96,PAYMENT,915.40,C000004348,24143.00,23227.60,M00003662,79783.20,80698.60,0,0
TX0000015721,97,PAYMENT,924.00,C000004361,27366.30,26442.30,M00003681,147062.00,147986.00,0,0
TX0000015722,98,PAYMENT,3397.30,C000004374,30037.00,26639.70,M00003700,16284.90,19682.20,0,0
TX0000015723,99,PAYMENT,2499.80,C000004387,32984.00,30484.20,M00003719,81116.40,83616.20,0,0
TX0000015724,100,TRANSFER,91.50,C000004400,35931.00,35839.50,C000015985,3418.00,3509.50,0,0
TX0000015725,101,TRANSFER,1454.40,C000004413,38878.00,37423.60,C000016014,6519.70,7974.10,0,0
TX0000015726,102,CASH_OUT,750.00,C000004426,43353.80,42603.80,C000016043,36494.60,36494.60,0,0
TX0000015727,103,CASH_OUT,3637.80,C000004439,44772.00,41134.20,C000016072,14435.20,14435.20,0,0
TX0000015728,104,CASH_IN,317.30,C000004452,47719.00,48036.30,C000016101,46150.00,46467.30,0,0
TX0000015729,105,CASH_IN,1940.00,C000004465,666.00,2606.00,C000016130,21989.50,23929.50,0,0
TX0000015730,106,PAYMENT,1583.40,C000004478,3613.00,2029.60,M00003852,155236.70,156820.10,0,0
TX0000015731,107,PAYMENT,166.00,C000004491,8055.80,7889.80,M00003871,25443.00,25609.00,0,0
TX0000015732,108,PAYMENT,498.30,C000004504,9507.00,9008.70,M00003890,91057.90,91556.20,0,0
TX0000015733,109,PAYMENT,334.80,C000004517,12454.00,12119.20,M00003909,163918.40,164253.20,0,0
TX0000015734,110,PAYMENT,2372.00,C000004530,17621.00,15249.00,M00003928,28975.00,31347.00,0,0
TX0000015735,111,PAYMENT,1302.40,C000004543,18348.00,17045.60,M00003947,97223.20,98525.60,0,0
TX0000015736,112,PAYMENT,634.50,C000004556,21295.00,20660.50,M00003966,165058.50,165693.00,0,0
TX0000015737,113,PAYMENT,818.80,C000004569,24242.00,23423.20,M00003985,32422.40,33241.20,0,0
TX0000015738,114,TRANSFER,3115.80,C000004582,27189.00,24073.20,C000016391,40644.00,43759.80,0,0
TX0000015739,115,TRANSFER,2394.00,C000004595,35487.50,33093.50,C000016420,21196.00,23590.00,0,0
TX0000015740,116,CASH_OUT,71.40,C000004608,33083.00,33011.60,C000016449,0.00,0.00,0,0
TX0000015741,117,CASH_OUT,1258.00,C000004621,36030.00,34772.00,C000016478,31613.00,31613.00,0,0
TX0000015742,118,CASH_OUT,729.30,C000004634,38977.00,38247.70,C000016507,9740.20,9740.20,0,0
TX0000015743,119,CASH_IN,3440.80,C000004647,41924.00,45364.80,C000016536,40915.00,44355.80,0,0
TX0000015744,120,PAYMENT,206.00,C000004660,44871.00,44665.00,M00004118,110440.00,110646.00,0,0
TX0000015745,121,PAYMENT,1652.40,C000004673,50912.00,49259.60,M00004137,175429.20,177081.60,0,0
TX0000015746,122,PAYMENT,1471.50,C000004686,765.00,0.00,M00004156,45167.00,46638.50,0,0
TX0000015747,123,PAYMENT,229.80,C000004699,3712.00,3482.20,M00004175,110426.40,110656.20,0,0
TX0000015748,124,PAYMENT,3355.80,C000004712,6659.00,3303.20,M00004194,176568.40,179924.20,0,0
TX0000015749,125,PAYMENT,308.00,C000004725,9606.00,9298.00,M00004213,48810.00,49118.00,0,0
TX0000015750,126,PAYMENT,2168.90,C000004738,13849.00,11680.10,M00004232,114393.70,116562.60,0,0
TX0000015751,127,PAYMENT,1275.00,C000004751,15500.00,14225.00,M00004251,182285.00,183560.00,0,0
TX0000015752,128,TRANSFER,4660.80,C000004764,18447.00,13786.20,C000016797,7309.20,11970.00,0,0
TX0000015753,129,TRANSFER,700.80,C000004777,21394.00,20693.20,C000016826,36022.50,36723.30,0,0
TX0000015754,130,TRANSFER,2821.50,C000004790,24341.00,21519.50,C000016855,17076.00,19897.50,0,0
TX0000015755,131,CASH_OUT,2275.40,C000004803,27288.00,25012.60,C000016884,43265.20,43265.20,0,0
TX0000015756,132,CASH_OUT,668.50,C000004816,30235.00,29566.50,C000016913,26378.00,26378.00,0,0
TX0000015757,133,CASH_IN,1048.80,C000004829,33182.00,34230.80,C000016942,5630.20,6679.00,0,0
TX0000015758,134,DEBIT,695.80,C000004842,36901.80,36206.00,M00004384,58455.40,59151.20,0,0
TX0000015759,135,PAYMENT,3231.00,C000004855,43641.00,40410.00,M00004403,122827.00,126058.00,0,0
TX0000015760,136,PAYMENT,1971.90,C000004868,42023.00,40051.10,M00004422,195481.70,197453.60,0,0
TX0000015761,137,PAYMENT,1352.00,C000004881,44970.00,43618.00,M00004441,60556.00,61908.00,0,0
TX0000015762,138,PAYMENT,1346.80,C000004894,47917.00,46570.20,M00004460,130468.90,131815.70,0,0
TX0000015763,139,PAYMENT,280.80,C000004907,864.00,583.20,M00004479,195371.40,195652.20,0,0
TX0000015764,140,PAYMENT,3230.50,C000004920,5806.00,2575.50,M00004498,62040.50,65271.00,0,0
TX0000015765,141,PAYMENT,268.40,C000004933,6758.00,6489.60,M00004517,133663.20,133931.60,0,0
TX0000015766,142,PAYMENT,1953.00,C000004946,9705.00,7752.00,M00004536,199774.00,201727.00,0,0
TX0000015767,143,TRANSFER,1234.80,C000004959,12652.00,11417.20,C000017232,2539.00,3773.80,0,0
TX0000015768,144,TRANSFER,4444.30,C000004972,15599.00,11154.70,C000017261,32166.00,36610.30,0,0
TX0000015769,145,CASH_OUT,570.00,C000004985,18546.00,17976.00,C000017290,11841.00,11841.00,0,0
TX0000015770,146,CASH_OUT,2514.40,C000004998,21493.00,18978.60,C000017319,41018.20,41018.20,0,0
TX0000015771,147,CASH_IN,2144.00,C000005011,24440.00,26584.00,C000017348,21143.00,23287.00,0,0
TX0000015772,148,DEBIT,712.80,C000005024,27387.00,26674.20,M00004650,9872.90,10585.70,0,0
TX0000015773,149,PAYMENT,826.80,C000005037,30334.00,29507.20,M00004669,73256.40,74083.20,0,0
TX0000015774,150,PAYMENT,649.50,C000005050,34433.00,33783.50,M00004688,143740.50,144390.00,0,0
TX0000015775,151,PAYMENT,3008.40,C000005063,36228.00,33219.60,M00004707,8727.20,11735.60,0,0
TX0000015776,152,PAYMENT,1925.00,C000005076,39175.00,37250.00,M00004726,76462.50,78387.50,0,0
TX0000015777,153,PAYMENT,1038.80,C000005089,44085.90,43047.10,M00004745,149474.40,150513.20,0,0
TX0000015778,154,PAYMENT,1209.30,C000005102,45069.00,43859.70,M00004764,16112.40,17321.70,0,0
TX0000015779,155,PAYMENT,319.00,C000005115,48016.00,47697.00,M00004783,81278.00,81597.00,0,0
TX0000015780,156,PAYMENT,3092.40,C000005128,963.00,0.00,M00004802,147994.20,151086.60,0,0
TX0000015781,157,TRANSFER,216.00,C000005141,3910.00,3694.00,C000017638,17172.10,17388.10,0,0
TX0000015782,158,TRANSFER,1724.30,C000005154,6857.00,5132.70,C000017667,47304.00,49028.30,0,0
TX0000015783,159,CASH_OUT,1181.80,C000005167,10187.80,9006.00,C000017696,25632.00,25632.00,0,0
TX0000015784,160,CASH_OUT,4215.00,C000005180,12751.00,8536.00,C000017725,6606.00,6606.00,0,0
TX0000015785,161,CASH_OUT,426.40,C000005193,15698.00,15271.60,C000017754,35936.20,35936.20,0,0
TX0000015786,162,CASH_IN,77.00,C000005206,18645.00,18722.00,C000017783,14924.60,15001.60,0,0
TX0000015787,163,PAYMENT,1999.80,C000005219,21592.00,19592.20,M00004935,21477.40,23477.20,0,0
TX0000015788,164,PAYMENT,744.30,C000005232,24780.80,24036.50,M00004954,94779.40,95523.70,0,0
TX0000015789,165,PAYMENT,592.00,C000005245,27486.00,26894.00,M00004973,160400.00,160992.00,0,0
TX0000015790,166,PAYMENT,590.40,C000005258,30433.00,29842.60,M00004992,28907.20,29497.60,0,0
TX0000015791,167,PAYMENT,2773.00,C000005271,33380.00,30607.00,M00000011,40419.00,43192.00,0,0
TX0000015792,168,PAYMENT,1865.30,C000005284,36327.00,34461.70,M00000030,106799.40,108664.70,0,0
TX0000015793,169,PAYMENT,712.80,C000005297,43449.30,42736.50,M00000049,179634.40,180347.20,0,0
TX0000015794,170,PAYMENT,1059.00,C000005310,42221.00,41162.00,M00000068,46357.50,47416.50,0,0
TX0000015795,171,TRANSFER,344.40,C000005323,45168.00,44823.60,C000018044,32767.00,33111.40,0,0
TX0000015796,172,TRANSFER,2941.50,C000005336,49069.80,46128.30,C000018073,12163.60,15105.10,0,0
TX0000015797,173,TRANSFER,150.80,C000005349,1062.00,911.20,C000018102,42069.00,42219.80,0,0
TX0000015798,174,CASH_OUT,1482.80,C000005362,4009.00,2526.20,C000018131,20343.00,20343.00,0,0
TX0000015799,175,CASH_OUT,1116.00,C000005375,6956.00,5840.00,C000018160,1062.00,1062.00,0,0
TX0000015800,176,CASH_IN,3972.90,C000005388,9903.00,13875.90,C000018189,28161.20,32134.10,0,0
TX0000015801,177,PAYMENT,270.00,C000005401,12850.00,12580.00,M00000201,119450.00,119720.00,0,0
TX0000015802,178,PAYMENT,96.30,C000005414,16131.40,16035.10,M00000220,189848.40,189944.70,0,0
TX0000015803,179,PAYMENT,1842.80,C000005427,18744.00,16901.20,M00000239,52234.40,54077.20,0,0
TX0000015804,180,PAYMENT,763.00,C000005440,21691.00,20928.00,M00000258,124647.50,125410.50,0,0
TX0000015805,181,PAYMENT,4034.40,C000005453,24638.00,20603.60,M00000277,190795.20,194829.60,0,0
TX0000015806,182,PAYMENT,518.50,C000005466,27585.00,27066.50,M00000296,59035.50,59554.00,0,0
TX0000015807,183,PAYMENT,2524.80,C000005479,30532.00,28007.20,M00000315,125632.40,128157.20,0,0
TX0000015808,184,PAYMENT,5976.00,C000005492,33479.00,27503.00,M00000334,192097.90,198073.90,1,0
TX0000015809,185,TRANSFER,5324.00,C000005505,36426.00,31102.00,C000018450,46548.50,51872.50,0,0
TX0000015810,186,TRANSFER,895.90,C000005518,39373.00,38477.10,C000018479,27532.00,28427.90,0,0
TX0000015811,187,TRANSFER,357.00,C000005531,42320.00,41963.00,C000018508,4335.60,4692.60,0,0
TX0000015812,188,CASH_OUT,2777.80,C000005544,46801.40,44023.60,C000018537,35795.20,35795.20,0,0
TX0000015813,189,CASH_OUT,1332.80,C000005557,48214.00,46881.20,C000018566,15639.00,15639.00,0,0
TX0000015814,190,CASH_IN,1228.50,C000005570,1161.00,2389.50,C000018595,45689.00,46917.50,0,0
TX0000015815,191,DEBIT,1037.40,C000005583,4607.50,3570.10,M00000467,72498.20,73535.60,0,0
TX0000015816,192,PAYMENT,3718.00,C000005596,7055.00,3337.00,M00000486,136699.00,140417.00,0,0
TX0000015817,193,PAYMENT,2620.80,C000005609,10002.00,7381.20,M00000505,204728.40,207349.20,0,0
TX0000015818,194,PAYMENT,102.80,C000005622,12949.00,12846.20,M00000524,74859.90,74962.70,0,0
TX0000015819,195,PAYMENT,1673.00,C000005635,15896.00,14223.00,M00000543,139933.00,141606.00,0,0
TX0000015820,196,PAYMENT,768.90,C000005648,19037.00,18268.10,M00000562,9477.20,10246.10,0,0
TX0000015821,197,PAYMENT,3864.00,C000005661,23006.80,19142.80,M00000581,76152.00,80016.00,0,0
TX0000015822,198,PAYMENT,433.80,C000005674,24737.00,24303.20,M00000600,144125.40,144559.20,0,0
TX0000015823,199,PAYMENT,2263.80,C000005687,27684.00,25420.20,M00000619,14317.40,16581.20,0,0
TX0000015824,200,TRANSFER,1707.50,C000005700,30631.00,28923.50,C000018885,41918.00,43625.50,0,0
TX0000015825,201,TRANSFER,5062.40,C000005713,33578.00,28515.60,C000018914,21879.70,26942.10,0,0
TX0000015826,202,CASH_OUT,720.00,C000005726,39721.80,39001.80,C000018943,0.00,0.00,0,0
TX0000015827,203,CASH_OUT,356.80,C000005739,39472.00,39115.20,C000018972,30215.20,30215.20,0,0
TX0000015828,204,CASH_IN,2601.30,C000005752,42419.00,45020.30,C000019001,6570.00,9171.30,0,0
TX0000015829,205,CASH_IN,1332.00,C000005765,45366.00,46698.00,C000019030,38189.50,39521.50,0,0
TX0000015830,206,PAYMENT,961.40,C000005778,48313.00,47351.60,M00000752,86631.20,87592.60,0,0
TX0000015831,207,PAYMENT,946.00,C000005791,2643.30,1697.30,M00000771,155753.00,156699.00,0,0
TX0000015832,208,PAYMENT,3450.30,C000005804,4207.00,756.70,M00000790,21763.90,25214.20,0,0
TX0000015833,209,PAYMENT,2528.80,C000005817,7154.00,4625.20,M00000809,89968.40,92497.20,0,0
TX0000015834,210,PAYMENT,96.50,C000005830,12235.00,12138.50,M00000828,163433.00,163529.50,0,0
TX0000015835,211,PAYMENT,1490.40,C000005843,13048.00,11557.60,M00000847,25433.20,26923.60,0,0
TX0000015836,212,PAYMENT,762.00,C000005856,15995.00,15233.00,M00000866,92976.00,93738.00,0,0
TX0000015837,213,PAYMENT,3680.80,C000005869,18942.00,15261.20,M00000885,161470.40,165151.20,0,0
TX0000015838,214,TRANSFER,336.30,C000005882,21889.00,21552.70,C000019291,6384.00,6720.30,0,0
TX0000015839,215,TRANSFER,1990.00,C000005895,24836.00,22846.00,C000019320,32796.00,34786.00,0,0
TX0000015840,216,CASH_OUT,1609.40,C000005908,45983.00,44373.60,C000019349,14327.20,14327.20,0,0
TX0000015841,217,CASH_OUT,168.00,C000005921,30730.00,30562.00,C000019378,46538.60,46538.60,0,0
TX0000015842,218,CASH_OUT,531.30,C000005934,33677.00,33145.70,C000019407,25220.20,25220.20,0,0
TX0000015843,219,CASH_IN,343.80,C000005947,36624.00,36967.80,C000019436,5293.50,5637.30,0,0
TX0000015844,220,PAYMENT,2412.00,C000005960,39571.00,37159.00,M00001018,34425.00,36837.00,0,0
TX0000015845,221,PAYMENT,1318.40,C000005973,44664.50,43346.10,M00001037,105831.20,107149.60,0,0
TX0000015846,222,PAYMENT,681.50,C000005986,45465.00,44783.50,M00001056,174269.50,174951.00,0,0
TX0000015847,223,PAYMENT,841.80,C000005999,48412.00,47570.20,M00001075,41136.40,41978.20,0,0
TX0000015848,224,PAYMENT,3169.80,C000006012,1359.00,0.00,M00001094,108950.40,112120.20,0,0
TX0000015849,225,PAYMENT,2424.00,C000006025,4306.00,1882.00,M00001113,175170.00,177594.00,0,0
TX0000015850,226,PAYMENT,77.40,C000006038,10109.00,10031.60,M00001132,48457.70,48535.10,0,0
TX0000015851,227,PAYMENT,1295.00,C000006051,10200.00,8905.00,M00001151,110895.00,112190.00,0,0
TX0000015852,228,TRANSFER,742.30,C000006064,13147.00,12404.70,C000019697,22689.20,23431.50,0,0
TX0000015853,229,TRANSFER,3484.80,C000006077,16094.00,12609.20,C000019726,1462.50,4947.30,0,0
TX0000015854,230,TRANSFER,226.00,C000006090,19041.00,18815.00,C000019755,31413.00,31639.00,0,0
TX0000015855,231,CASH_OUT,1703.40,C000006103,21988.00,20284.60,C000019784,9125.20,9125.20,0,0
TX0000015856,232,CASH_OUT,1498.50,C000006116,24935.00,23436.50,C000019813,39775.60,39775.60,0,0
TX0000015857,233,CASH_IN,232.80,C000006129,27882.00,28114.80,C000019842,20810.20,21043.00,0,0
TX0000015858,234,DEBIT,3389.80,C000006142,32875.80,29486.00,M00001284,185480.40,188870.20,0,0
TX0000015859,235,PAYMENT,318.00,C000006155,33776.00,33458.00,M00001303,58435.00,58753.00,0,0
TX0000015860,236,PAYMENT,2209.90,C000006168,36723.00,34513.10,M00001322,120676.70,122886.60,0,0
TX0000015861,237,PAYMENT,1292.00,C000006181,39670.00,38378.00,M00001341,190916.00,192208.00,0,0
TX0000015862,238,PAYMENT,4708.80,C000006194,42617.00,37908.20,M00001360,59529.40,64238.20,0,0
TX0000015863,239,PAYMENT,724.80,C000006207,45564.00,44839.20,M00001379,126481.40,127206.20,0,0
TX0000015864,240,PAYMENT,2876.50,C000006220,52503.00,49626.50,M00001398,194028.50,196905.00,0,0
TX0000015865,241,PAYMENT,2306.40,C000006233,1458.00,0.00,M00001417,60333.20,62639.60,0,0
TX0000015866,242,PAYMENT,675.50,C000006246,4405.00,3729.50,M00001436,133444.00,134119.50,0,0
TX0000015867,243,TRANSFER,1086.80,C000006259,7352.00,6265.20,C000000132,34793.20,35880.00,0,0
TX0000015868,244,TRANSFER,709.80,C000006272,10299.00,9589.20,C000000161,17266.00,17975.80,0,0
TX0000015869,245,CASH_OUT,3276.00,C000006285,13520.50,10244.50,C000000190,45715.00,45715.00,0,0
TX0000015870,246,CASH_OUT,1992.90,C000006298,16193.00,14200.10,C000000219,26118.20,26118.20,0,0
TX0000015871,247,CASH_IN,1404.00,C000006311,19140.00,20544.00,C000000248,3377.10,4781.10,0,0
TX0000015872,248,DEBIT,1374.80,C000006324,22087.00,20712.20,M00001550,139297.90,140672.70,0,0
TX0000015873,249,PAYMENT,284.80,C000006337,25034.00,24749.20,M00001569,204858.40,205143.20,0,0
TX0000015874,250,PAYMENT,3265.50,C000006350,32337.00,29071.50,M00001588,70975.50,74241.00,0,0
TX0000015875,251,PAYMENT,279.40,C000006363,30928.00,30648.60,M00001607,143311.20,143590.60,0,0
TX0000015876,252,PAYMENT,1995.00,C000006376,33875.00,31880.00,M00001626,8870.00,10865.00,0,0
TX0000015877,253,PAYMENT,1252.80,C000006389,38228.40,36975.60,M00001645,75962.40,77215.20,0,0
TX0000015878,254,PAYMENT,4493.30,C000006402,41349.80,36856.50,M00001664,144750.90,149244.20,0,0
TX0000015879,255,PAYMENT,595.00,C000006415,42716.00,42121.00,M00001683,11788.00,12383.00,0,0
TX0000015880,256,PAYMENT,2570.40,C000006428,45663.00,43092.60,M00001702,83208.20,85778.60,0,0
TX0000015881,257,TRANSFER,2176.00,C000006441,48610.00,46434.00,C000000538,2272.10,4448.10,0,0
TX0000015882,258,TRANSFER,720.80,C000006454,1557.00,836.20,C000000567,29588.20,30309.00,0,0
TX0000015883,259,CASH_OUT,865.80,C000006467,4895.30,4029.50,C000000596,10732.00,10732.00,0,0
TX0000015884,260,CASH_OUT,664.50,C000006480,7451.00,6786.50,C000000625,41302.00,41302.00,0,0
TX0000015885,261,CASH_OUT,3054.40,C000006493,10398.00,7343.60,C000000654,21036.20,21036.20,0,0
TX0000015886,262,CASH_IN,1947.00,C000006506,13345.00,15292.00,C000000683,1008.00,2955.00,0,0
TX0000015887,263,PAYMENT,1091.80,C000006519,16292.00,15200.20,M00001835,154993.40,156085.20,0,0
TX0000015888,264,PAYMENT,1238.30,C000006532,19239.00,18000.70,M00001854,24584.40,25822.70,0,0
TX0000015889,265,PAYMENT,324.00,C000006545,22186.00,21862.00,M00001873,89788.00,90112.00,0,0
TX0000015890,266,PAYMENT,3128.40,C000006558,25133.00,22004.60,M00001892,156432.20,159560.60,0,0
TX0000015891,267,PAYMENT,228.00,C000006571,28080.00,27852.00,M00001911,28584.00,28812.00,0,0
TX0000015892,268,PAYMENT,1767.30,C000006584,31027.00,29259.70,M00001930,94234.90,96002.20,0,0
TX0000015893,269,PAYMENT,1200.80,C000006597,34055.30,32854.50,M00001949,160970.40,162171.20,0,0
TX0000015894,270,PAYMENT,4265.00,C000006610,36921.00,32656.00,M00001968,29934.00,34199.00,0,0
TX0000015895,271,TRANSFER,452.40,C000006623,39868.00,39415.60,C000000944,17617.70,18070.10,0,0
TX0000015896,272,TRANSFER,79.00,C000006636,43342.80,43263.80,C000000973,47263.60,47342.60,0,0
TX0000015897,273,TRANSFER,2032.80,C000006649,45762.00,43729.20,C000001002,24968.20,27001.00,0,0
TX0000015898,274,CASH_OUT,753.30,C000006662,48709.00,47955.70,C000001031,5443.00,5443.00,0,0
TX0000015899,275,CASH_OUT,632.00,C000006675,1656.00,1024.00,C000001060,36471.00,36471.00,0,0
TX0000015900,276,CASH_IN,606.40,C000006688,4603.00,5209.40,C000001089,13261.20,13867.60,0,0
TX0000015901,277,PAYMENT,2820.00,C000006701,7936.80,5116.80,M00002101,102360.00,105180.00,0,0
TX0000015902,278,PAYMENT,1888.30,C000006714,12327.40,10439.10,M00002120,170253.40,172141.70,0,0
TX0000015903,279,PAYMENT,766.80,C000006727,13444.00,12677.20,M00002139,43126.40,43893.20,0,0
TX0000015904,280,PAYMENT,1089.00,C000006740,16391.00,15302.00,M00002158,109832.50,110921.50,0,0
TX0000015905,281,PAYMENT,350.40,C000006753,19338.00,18987.60,M00002177,177469.20,177819.60,0,0
TX0000015906,282,PAYMENT,2978.50,C000006766,22285.00,19306.50,M00002196,41850.50,44829.00,0,0
TX0000015907,283,PAYMENT,163.80,C000006779,28530.40,28366.60,M00002215,113825.40,113989.20,0,0
TX0000015908,284,PAYMENT,1526.80,C000006792,28179.00,26652.20,M00002234,179561.40,181088.20,0,0
TX0000015909,285,TRANSFER,1136.00,C000006805,31126.00,29990.00,C000001350,31648.50,32784.50,0,0
TX0000015910,286,TRANSFER,4023.90,C000006818,34073.00,30049.10,C000001379,12090.20,16114.10,0,0
TX0000015911,287,TRANSFER,297.00,C000006831,37020.00,36723.00,C000001408,39435.60,39732.60,0,0
TX0000015912,288,CASH_OUT,99.30,C000006844,41436.40,41337.10,C000001437,21934.00,21934.00,0,0
TX0000015913,289,CASH_OUT,1876.80,C000006857,42914.00,41037.20,C000001466,739.00,739.00,0,0
TX0000015914,290,CASH_IN,773.00,C000006870,45861.00,46634.00,C000001495,31236.00,32009.00,0,0
TX0000015915,291,DEBIT,4075.40,C000006883,48885.00,44809.60,M00002367,54248.20,58323.60,0,0
TX0000015916,292,PAYMENT,535.50,C000006896,1755.00,1219.50,M00002386,122526.50,123062.00,0,0
TX0000015917,293,PAYMENT,2572.80,C000006909,4702.00,2129.20,M00002405,189106.40,191679.20,0,0
TX0000015918,294,PAYMENT,1816.80,C000006922,7649.00,5832.20,M00002424,55554.90,57371.70,0,0
